Year,Month,State,usage
2019,7,UT,3150033.7
2019,7,VA,11663255
2019,7,VT,500087.23
2019,7,WA,7155554
2019,7,WI,6739010.1
2019,7,WV,3040958.4
2019,7,WY,1386951.8
2019,6,AK,434785.71
2019,6,AL,7784533.2
2019,6,AR,4011536.2
2019,6,AZ,7512258.9
2019,6,CA,19458265
2019,6,CO,4593515.3
2019,6,CT,2244381.2
2019,6,DC,942335.21
2019,6,DE,967419.05
2019,6,FL,22634621
2019,6,GA,12274437
2019,6,HI,808451.32
2019,6,IA,4114912.3
2019,6,ID,2173470.1
2019,6,IL,11361270
2019,6,IN,8310648.8
2019,6,KS,3576036.5
2019,6,KY,6196979.2
2019,6,LA,8431315.9
2019,6,MA,4044759.6
2019,6,MD,5048220.1
2019,6,ME,789302.16
2019,6,MI,8246392.2
2019,6,MN,5348140.1
2019,6,MO,6558196.7
2019,6,MS,4333643.3
2019,6,MT,1159438.6
2019,6,NC,11816053
2019,6,ND,1568600.5
2019,6,NE,2432408.4
2019,6,NH,838324.36
2019,6,NJ,6429981
2019,6,NM,2094492.8
2019,6,NV,3650324.2
2019,6,NY,11783704
2019,6,OH,11975537
2019,6,OK,5651970.3
2019,6,OR,3868003.6
2019,6,PA,11379908
2019,6,RI,591038.72
2019,6,SC,7050444
2019,6,SD,987343.72
2019,6,TN,8543142
2019,6,TX,38347130
2019,6,UT,2591561.3
2019,6,VA,10032260
2019,6,VT,419244.57
2019,6,WA,6702368
2019,6,WI,5529414.1
2019,6,WV,2493938.4
2019,6,WY,1325149.6
2019,5,AK,458888.32
2019,5,AL,7254105.6
2019,5,AR,3470916.7
2019,5,AZ,5822498.3
2019,5,CA,20217635
2019,5,CO,4408913.8
2019,5,CT,2020995
2019,5,DC,922115.39
2019,5,DE,842433.55
2019,5,FL,20583784
2019,5,GA,11691412
2019,5,HI,771628.59
2019,5,IA,3861869.7
2019,5,ID,1844558.5
2019,5,IL,10383729
2019,5,IN,7838933.9
2019,5,KS,3136869.4
2019,5,KY,5931883.9
2019,5,LA,7016926.5
2019,5,MA,3800430
2019,5,MD,4626879.3
2019,5,ME,962691.44
2019,5,MI,7766600.5
2019,5,MN,5135821.5
2019,5,MO,5829122.7
2019,5,MS,3733886.5
2019,5,MT,1126627.6
2019,5,NC,11175231
2019,5,ND,1625832
2019,5,NE,2270734.4
2019,5,NH,800273.73
2019,5,NJ,5593403.9
2019,5,NM,1908559.4
2019,5,NV,2785201
2019,5,NY,10544294
2019,5,OH,11392922
2019,5,OK,5003923.5
2019,5,OR,3797277.5
2019,5,PA,10884875
2019,5,RI,546445.33
2019,5,SC,6775327.7
2019,5,SD,943620.07
2019,5,TN,7452198
2019,5,TX,33697793
2019,5,UT,2356840.7
2019,5,VA,9273643.7
2019,5,VT,405193.68
2019,5,WA,6870976.4
2019,5,WI,5359470.5
2019,5,WV,2538321.8
2019,5,WY,1337222.1
2019,4,AK,454559.38
2019,4,AL,6266000.6
2019,4,AR,3383604.2
2019,4,AZ,5437793.1
2019,4,CA,17833062
2019,4,CO,4184122.6
2019,4,CT,1978505.3
2019,4,DC,784755.81
2019,4,DE,804475.82
2019,4,FL,17847810
2019,4,GA,9785069.5
2019,4,HI,719866.26
2019,4,IA,3838008.4
2019,4,ID,1683733.6
2019,4,IL,9812053.7
2019,4,IN,7534710.8
2019,4,KS,2876000.9
2019,4,KY,5481037.7
2019,4,LA,6736723.3
2019,4,MA,3835812
2019,4,MD,4055931.5
2019,4,ME,910003.48
2019,4,MI,7646740.4
2019,4,MN,5089527.6
2019,4,MO,5367202.4
2019,4,MS,3438724.3
2019,4,MT,1187054
2019,4,NC,9478470.1
2019,4,ND,1645729.3
2019,4,NE,2188049
2019,4,NH,804659.82
2019,4,NJ,4921906.3
2019,4,NM,1840273.5
2019,4,NV,2633105.5
2019,4,NY,10713150
2019,4,OH,10719489
2019,4,OK,4548880.7
2019,4,OR,3858122
2019,4,PA,10753266
2019,4,RI,540851.34
2019,4,SC,5777545.1
2019,4,SD,996434.16
2019,4,TN,7120138.2
2019,4,TX,29383124
2019,4,UT,2289691
2019,4,VA,8078417
2019,4,VT,423616.74
2019,4,WA,7213808.3
2019,4,WI,5265275.2
2019,4,WV,2377002.5
2019,4,WY,1355943.8
2019,3,AK,509193.94
2019,3,AL,6686662.4
2019,3,AR,3827858.6
2019,3,AZ,5239305.7
2019,3,CA,19565463
2019,3,CO,4565286.3
2019,3,CT,2307977.3
2019,3,DC,899856.38
2019,3,DE,939633.38
2019,3,FL,17346902
2019,3,GA,10335567
2019,3,HI,695016.46
2019,3,IA,4373132.5
2019,3,ID,1838688.3
2019,3,IL,11325109
2019,3,IN,8605407.5
2019,3,KS,3142612.4
2019,3,KY,6261990.7
2019,3,LA,6822070.4
2019,3,MA,4193310.6
2019,3,MD,5032929.6
2019,3,ME,1073822.8
2019,3,MI,8449235
2019,3,MN,5880316.5
2019,3,MO,6367973.1
2019,3,MS,3636190.2
2019,3,MT,1406840.1
2019,3,NC,10488489
2019,3,ND,1915802.6
2019,3,NE,2588907.2
2019,3,NH,892068.43
2019,3,NJ,5839671.8
2019,3,NM,1872516.4
2019,3,NV,2670989.9
2019,3,NY,11682375
2019,3,OH,12697168
2019,3,OK,4835923.6
2019,3,OR,4368775.2
2019,3,PA,12561357
2019,3,RI,589726.22
2019,3,SC,5924695
2019,3,SD,1165585
2019,3,TN,7815996.4
2019,3,TX,31368333
2019,3,UT,2376024.2
2019,3,VA,9584479.8
2019,3,VT,457765.65
2019,3,WA,8531687.1
2019,3,WI,5849095
2019,3,WV,2965014.7
2019,3,WY,1481896.2
2019,2,AK,510894.13
2019,2,AL,6487731.1
2019,2,AR,3910687.3
2019,2,AZ,5288116.3
2019,2,CA,17808230
2019,2,CO,4256602.1
2019,2,CT,2234404.3
2019,2,DC,828365.91
2019,2,DE,939332.41
2019,2,FL,16527130
2019,2,GA,10065343
2019,2,HI,626334.03
2019,2,IA,4262842.5
2019,2,ID,1861850
2019,2,IL,11085424
2019,2,IN,8351417.7
2019,2,KS,3280856.9
2019,2,KY,6023689.5
2019,2,LA,7168832.6
2019,2,MA,4203370.8
2019,2,MD,4994966.5
2019,2,ME,961257.43
2019,2,MI,7948778.2
2019,2,MN,5509067.8
2019,2,MO,6674054
2019,2,MS,3707348.9
2019,2,MT,1417780.4
2019,2,NC,10223315
2019,2,ND,1957062.1
2019,2,NE,2561569.2
2019,2,NH,886552.06
2019,2,NJ,5598648.1
2019,2,NM,1818732
2019,2,NV,2562394.8
2019,2,NY,12133590
2019,2,OH,11942698
2019,2,OK,4872776
2019,2,OR,4473390.8
2019,2,PA,12727593
2019,2,RI,561760.93
2019,2,SC,5805646.6
2019,2,SD,1192822.6
2019,2,TN,8304070.7
2019,2,TX,30997096
2019,2,UT,2373694.6
2019,2,VA,9261214.5
2019,2,VT,458893.92
2019,2,WA,8345425.4
2019,2,WI,5618982.3
2019,2,WV,2774404.2
2019,2,WY,1410654.2
2019,1,AK,560986.56
2019,1,AL,7620009.2
2019,1,AR,4068215.7
2019,1,AZ,5781567.5
2019,1,CA,21107560
2019,1,CO,4731517.7
2019,1,CT,2587306.2
2019,1,DC,954313.5
2019,1,DE,1031679
2019,1,FL,17550539
2019,1,GA,11830876
2019,1,HI,755029.05
2019,1,IA,4624257.5
2019,1,ID,2039594.8
2019,1,IL,12357599
2019,1,IN,9110368.9
2019,1,KS,3425714.1
2019,1,KY,6808746.6
2019,1,LA,7680693.4
2019,1,MA,4688811.9
2019,1,MD,5796250.3
2019,1,ME,1191118
2019,1,MI,8965801.3
2019,1,MN,6133994.6
2019,1,MO,7251734.5
2019,1,MS,4055128.6
2019,1,MT,1415265
2019,1,NC,11994654
2019,1,ND,2093944.6
2019,1,NE,2726240.9
2019,1,NH,998472.86
2019,1,NJ,6342182
2019,1,NM,2055682.4
2019,1,NV,2760889
2019,1,NY,12550152
2019,1,OH,13446656
2019,1,OK,5525510.6
2019,1,OR,4693121.4
2019,1,PA,13673947
2019,1,RI,651420.75
2019,1,SC,6877068
2019,1,SD,1196390.7
2019,1,TN,8555072
2019,1,TX,34165018
2019,1,UT,2590293.9
2019,1,VA,11046099
2019,1,VT,522926.5
2019,1,WA,9016478.2
2019,1,WI,6182412.1
2019,1,WV,3270003.6
2019,1,WY,1549938.6
2018,12,AK,539191.17
2018,12,AL,7186623.3
2018,12,AR,3872772.8
2018,12,AZ,5622109.3
2018,12,CA,19680616
2018,12,CO,4692935.1
2018,12,CT,2418754.6
2018,12,DC,902442.73
2018,12,DE,947689.36
2018,12,FL,17558955
2018,12,GA,11059427
2018,12,HI,750889.16
2018,12,IA,4370496.6
2018,12,ID,2061942.2
2018,12,IL,11775644
2018,12,IN,8623343.6
2018,12,KS,3254479.6
2018,12,KY,6481935.3
2018,12,LA,7229675.7
2018,12,MA,4411839.4
2018,12,MD,5300425.1
2018,12,ME,1006401.9
2018,12,MI,8525985.5
2018,12,MN,5920508.4
2018,12,MO,6818114.2
2018,12,MS,3912868.5
2018,12,MT,1381866.3
2018,12,NC,11204266
2018,12,ND,1954333.8
2018,12,NE,2609689.9
2018,12,NH,954592.04
2018,12,NJ,6051833.3
2018,12,NM,1993726.3
2018,12,NV,2864828.5
2018,12,NY,12434371
2018,12,OH,12591904
2018,12,OK,5137876.9
2018,12,OR,4603570.4
2018,12,PA,12845801
2018,12,RI,610147.41
2018,12,SC,6443153.1
2018,12,SD,1149164.7
2018,12,TN,8414546.5
2018,12,TX,31951550
2018,12,UT,2614445.8
2018,12,VA,10085185
2018,12,VT,489278.58
2018,12,WA,8426919.2
2018,12,WI,5911402.2
2018,12,WV,3024457.8
2018,12,WY,1539573.8
2018,11,AK,505791.5
2018,11,AL,6766332.1
2018,11,AR,3577780.3
2018,11,AZ,5133583.4
2018,11,CA,18320422
2018,11,CO,4436616.6
2018,11,CT,2211484.4
2018,11,DC,896967.07
2018,11,DE,878131.43
2018,11,FL,18239715
2018,11,GA,10345126
2018,11,HI,776631.54
2018,11,IA,4161158.4
2018,11,ID,1782005.3
2018,11,IL,10955872
2018,11,IN,8042321
2018,11,KS,3125511.2
2018,11,KY,5980969.5
2018,11,LA,6880400.9
2018,11,MA,4100580.9
2018,11,MD,4757125
2018,11,ME,1003180.3
2018,11,MI,8096428.6
2018,11,MN,5421122.2
2018,11,MO,6251084.7
2018,11,MS,3657353.2
2018,11,MT,1250530.1
2018,11,NC,10467691
2018,11,ND,1825446.1
2018,11,NE,2408268.7
2018,11,NH,852575.7
2018,11,NJ,5440963.9
2018,11,NM,1858662.6
2018,11,NV,2674407.8
2018,11,NY,11310729
2018,11,OH,11883446
2018,11,OK,4841838.7
2018,11,OR,4048357.7
2018,11,PA,11168524
2018,11,RI,583814.68
2018,11,SC,5831633.4
2018,11,SD,1030179
2018,11,TN,7421373.9
2018,11,TX,30159454
2018,11,UT,2399210.5
2018,11,VA,9236925.4
2018,11,VT,443671.97
2018,11,WA,7456469.9
2018,11,WI,5575358.9
2018,11,WV,2691802
2018,11,WY,1419203.5
2018,10,AK,469971.37
2018,10,AL,7217313.8
2018,10,AR,4046952.1
2018,10,AZ,5801700.3
2018,10,CA,22425636
2018,10,CO,4469044.4
2018,10,CT,2182420.4
2018,10,DC,923625.23
2018,10,DE,919860.24
2018,10,FL,21344875
2018,10,GA,11122642
2018,10,HI,851191.4
2018,10,IA,3965995.1
2018,10,ID,1661481.4
2018,10,IL,10823034
2018,10,IN,8185739.3
2018,10,KS,3223022.3
2018,10,KY,6065851.8
2018,10,LA,8084299.7
2018,10,MA,4109666.8
2018,10,MD,4586007.6
2018,10,ME,1022997.2
2018,10,MI,8141329.6
2018,10,MN,5272632.3
2018,10,MO,6032844.1
2018,10,MS,4261518.9
2018,10,MT,1157826.2
2018,10,NC,10571064
2018,10,ND,1667056.6
2018,10,NE,2293143.6
2018,10,NH,855996.97
2018,10,NJ,5827484.2
2018,10,NM,1920901.1
2018,10,NV,2819167.1
2018,10,NY,11966841
2018,10,OH,12209199
2018,10,OK,5026667.2
2018,10,OR,3870356.4
2018,10,PA,11271240
2018,10,RI,572304.51
2018,10,SC,6496622.2
2018,10,SD,969376.96
2018,10,TN,8216676
2018,10,TX,35643888
2018,10,UT,2481921
2018,10,VA,9030786.6
2018,10,VT,436177.73
2018,10,WA,7051398.1
2018,10,WI,5605853.1
2018,10,WV,2700781.6
2018,10,WY,1319496.7
2018,9,AK,465299.13
2018,9,AL,8165554.8
2018,9,AR,4555613.8
2018,9,AZ,7872877.3
2018,9,CA,20323083
2018,9,CO,4901667.9
2018,9,CT,2358166.4
2018,9,DC,987888.05
2018,9,DE,1024045.2
2018,9,FL,23274372
2018,9,GA,13160944
2018,9,HI,810257.5
2018,9,IA,4077588.7
2018,9,ID,1862979.9
2018,9,IL,11904778
2018,9,IN,8760631.9
2018,9,KS,3632561.7
2018,9,KY,6491235.4
2018,9,LA,8879012.4
2018,9,MA,4706310.7
2018,9,MD,5161606.3
2018,9,ME,1020811.2
2018,9,MI,8680023.7
2018,9,MN,5489552.6
2018,9,MO,6847173.9
2018,9,MS,4745161.9
2018,9,MT,1160894.2
2018,9,NC,12261788
2018,9,ND,1533170.2
2018,9,NE,2477180.7
2018,9,NH,938347.99
2018,9,NJ,6648196.9
2018,9,NM,2119033.9
2018,9,NV,3540458.3
2018,9,NY,14061590
2018,9,OH,12782789
2018,9,OK,5544495.6
2018,9,OR,3717610.7
2018,9,PA,13185218
2018,9,RI,642724.27
2018,9,SC,7457578.9
2018,9,SD,995363.42
2018,9,TN,9398751.6
2018,9,TX,39154255
2018,9,UT,2750875
2018,9,VA,10100907
2018,9,VT,453313.05
2018,9,WA,6580215.9
2018,9,WI,5783044.9
2018,9,WV,2579750
2018,9,WY,1315399.4
2018,8,AK,468883.25
2018,8,AL,8655685.6
2018,8,AR,4849850.9
2018,8,AZ,9054332.9
2018,8,CA,29886332
2018,8,CO,5500231.3
2018,8,CT,2982756.2
2018,8,DC,1095617.8
2018,8,DE,1167213.7
2018,8,FL,23736951
2018,8,GA,13638309
2018,8,HI,857346.93
2018,8,IA,4743639
2018,8,ID,2365280.6
2018,8,IL,14012496
2018,8,IN,9835006.1
2018,8,KS,4250948
2018,8,KY,7191210.3
2018,8,LA,9080399.2
2018,8,MA,5494475.2
2018,8,MD,6024584.3
2018,8,ME,1180146
2018,8,MI,10221371
2018,8,MN,6297004.5
2018,8,MO,7884480.1
2018,8,MS,4920410.9
2018,8,MT,1296905.7
2018,8,NC,13350484
2018,8,ND,1657949.3
2018,8,NE,2914091.8
2018,8,NH,1080257.3
2018,8,NJ,8420908.7
2018,8,NM,2362589.3
2018,8,NV,4359270
2018,8,NY,14957611
2018,8,OH,14342441
2018,8,OK,6341164.8
2018,8,OR,4369558.3
2018,8,PA,13695465
2018,8,RI,822626.83
2018,8,SC,8087135.9
2018,8,SD,1130191.5
2018,8,TN,9806656.1
2018,8,TX,43876130
2018,8,UT,3171017.5
2018,8,VA,10971869
2018,8,VT,507466.74
2018,8,WA,7299475.6
2018,8,WI,6720462.5
2018,8,WV,2861314.3
2018,8,WY,1416840.9
2018,7,AK,466209.23
2018,7,AL,8707921.3
2018,7,AR,4967553.8
2018,7,AZ,9086489.2
2018,7,CA,25354260
2018,7,CO,5550188.5
2018,7,CT,2980471.7
2018,7,DC,1109122.4
2018,7,DE,1152745.6
2018,7,FL,23769630
2018,7,GA,13751253
2018,7,HI,836750.82
2018,7,IA,4536562.5
2018,7,ID,2673688.6
2018,7,IL,13938274
2018,7,IN,9703124.9
2018,7,KS,4349073.6
2018,7,KY,7006026.4
2018,7,LA,9072852.4
2018,7,MA,5153083.4
2018,7,MD,5963825.1
2018,7,ME,992088.4
2018,7,MI,10229794
2018,7,MN,6302572.1
2018,7,MO,8090818.2
2018,7,MS,4948040.9
2018,7,MT,1216683.1
2018,7,NC,13473465
2018,7,ND,1645200.2
2018,7,NE,3050484.2
2018,7,NH,1053489.1
2018,7,NJ,8031285.6
2018,7,NM,2384778.5
2018,7,NV,4424517.4
2018,7,NY,14471656
2018,7,OH,14262256
2018,7,OK,6580717.8
2018,7,OR,4412217.8
2018,7,PA,13531790
2018,7,RI,793643.94
2018,7,SC,8015932.1
2018,7,SD,1116045.3
2018,7,TN,9964195.3
2018,7,TX,42850187
2018,7,UT,3295706.1
2018,7,VA,10882909
2018,7,VT,502628.03
2018,7,WA,7405443.6
2018,7,WI,6724428.3
2018,7,WV,2865691.3
2018,7,WY,1458872.1
2018,6,AK,447190.17
2018,6,AL,8162939.2
2018,6,AR,4433565.1
2018,6,AZ,7859380.2
2018,6,CA,21109726
2018,6,CO,4985716
2018,6,CT,2261937.8
2018,6,DC,961764.04
2018,6,DE,957406.04
2018,6,FL,21884267
2018,6,GA,12855776
2018,6,HI,781816.49
2018,6,IA,4485326.4
2018,6,ID,2218610.6
2018,6,IL,12894789
2018,6,IN,8905298.8
2018,6,KS,3958736.3
2018,6,KY,6401613.1
2018,6,LA,8676303
2018,6,MA,4298544.9
2018,6,MD,5087626.7
2018,6,ME,962774.27
2018,6,MI,9017400.3
2018,6,MN,5889510.4
2018,6,MO,7437295
2018,6,MS,4586018.3
2018,6,MT,1078816.8
2018,6,NC,12452868
2018,6,ND,1551485.8
2018,6,NE,2707205.2
2018,6,NH,878683.68
2018,6,NJ,6606717.9
2018,6,NM,2216465.3
2018,6,NV,3674279.4
2018,6,NY,12083099
2018,6,OH,13024122
2018,6,OK,6074742.2
2018,6,OR,3837665.3
2018,6,PA,11663623
2018,6,RI,608510.44
2018,6,SC,7514852.9
2018,6,SD,1037146.5
2018,6,TN,9030250
2018,6,TX,40463327
2018,6,UT,2791719.6
2018,6,VA,10118001
2018,6,VT,422306.63
2018,6,WA,6823080.9
2018,6,WI,5984988.3
2018,6,WV,2657071.5
2018,6,WY,1340459.8
2018,5,AK,472052.29
2018,5,AL,7274981.4
2018,5,AR,3708622.7
2018,5,AZ,6614644.9
2018,5,CA,19888752
2018,5,CO,4470545.8
2018,5,CT,2189699.7
2018,5,DC,883468.96
2018,5,DE,874609.47
2018,5,FL,18880736
2018,5,GA,11102693
2018,5,HI,754781.83
2018,5,IA,3977894.4
2018,5,ID,1916254.8
2018,5,IL,11461798
2018,5,IN,8446532.7
2018,5,KS,3512486.7
2018,5,KY,6102360.8
2018,5,LA,7335694.8
2018,5,MA,3912131.7
2018,5,MD,4684429.9
2018,5,ME,908373.62
2018,5,MI,8559797.5
2018,5,MN,5471096
2018,5,MO,6484118.3
2018,5,MS,3788741.6
2018,5,MT,1101420.5
2018,5,NC,11020842
2018,5,ND,1587963
2018,5,NE,2427844.3
2018,5,NH,820259.84
2018,5,NJ,5777523.8
2018,5,NM,1971707.9
2018,5,NV,3092236.8
2018,5,NY,10910983
2018,5,OH,12270363
2018,5,OK,5513760.2
2018,5,OR,3727471.8
2018,5,PA,11170012
2018,5,RI,556648.3
2018,5,SC,6647636.8
2018,5,SD,961063.66
2018,5,TN,7549392
2018,5,TX,33788461
2018,5,UT,2387366.2
2018,5,VA,9326318.7
2018,5,VT,415055.67
2018,5,WA,6955532.5
2018,5,WI,5678807.7
2018,5,WV,2648736
2018,5,WY,1343147.9
2018,4,AK,478628.48
2018,4,AL,6276438.6
2018,4,AR,3449071.8
2018,4,AZ,5705915
2018,4,CA,18398869
2018,4,CO,4139018.7
2018,4,CT,2087635.4
2018,4,DC,824761.48
2018,4,DE,896395.77
2018,4,FL,17432735
2018,4,GA,9544656
2018,4,HI,755904.79
2018,4,IA,3976693.9
2018,4,ID,1688380.2
2018,4,IL,10261950
2018,4,IN,7740564.9
2018,4,KS,2974611.4
2018,4,KY,5532539.9
2018,4,LA,6717035
2018,4,MA,3924574.8
2018,4,MD,4334218.2
2018,4,ME,971063.78
2018,4,MI,7877710.8
2018,4,MN,5231785.2
2018,4,MO,5756965.3
2018,4,MS,3475888.9
2018,4,MT,1197749.3
2018,4,NC,9374819.3
2018,4,ND,1632769.6
2018,4,NE,2280165.8
2018,4,NH,817727.84
2018,4,NJ,5260248.9
2018,4,NM,1773417.1
2018,4,NV,2601998.8
2018,4,NY,11041789
2018,4,OH,11276588
2018,4,OK,4498428.2
2018,4,OR,3907167.6
2018,4,PA,11527700
2018,4,RI,562669.24
2018,4,SC,5699449.2
2018,4,SD,1008561.8
2018,4,TN,7333788.3
2018,4,TX,29027685
2018,4,UT,2264631
2018,4,VA,8201534.8
2018,4,VT,425837.68
2018,4,WA,7153557.8
2018,4,WI,5395670.2
2018,4,WV,2477184.2
2018,4,WY,1347466.4
2018,3,AK,535541.42
2018,3,AL,6713777.1
2018,3,AR,3650107.6
2018,3,AZ,5267590.7
2018,3,CA,21519329
2018,3,CO,4445079.5
2018,3,CT,2264184.9
2018,3,DC,951752.91
2018,3,DE,957298.34
2018,3,FL,17032600
2018,3,GA,10113216
2018,3,HI,735123.39
2018,3,IA,4144871.6
2018,3,ID,1793568.6
2018,3,IL,11025287
2018,3,IN,8384449.4
2018,3,KS,3061031.8
2018,3,KY,6091511.3
2018,3,LA,6562506.4
2018,3,MA,4116468.7
2018,3,MD,5231411.2
2018,3,ME,946633.34
2018,3,MI,8396459.7
2018,3,MN,5726094.4
2018,3,MO,6146315
2018,3,MS,3584753.8
2018,3,MT,1273943.9
2018,3,NC,10462040
2018,3,ND,1795712.2
2018,3,NE,2495408.4
2018,3,NH,889277.5
2018,3,NJ,5824258.9
2018,3,NM,1789541.8
2018,3,NV,2634833.5
2018,3,NY,11592357
2018,3,OH,12428552
2018,3,OK,4535309.1
2018,3,OR,4187308.1
2018,3,PA,12285404
2018,3,RI,587688.15
2018,3,SC,5977900.9
2018,3,SD,1113764.7
2018,3,TN,7322285.5
2018,3,TX,29683946
2018,3,UT,2309638.4
2018,3,VA,9667808.9
2018,3,VT,458081.1
2018,3,WA,8130286.9
2018,3,WI,5725645.3
2018,3,WV,3066883.3
2018,3,WY,1439579.6
2018,2,AK,550137.23
2018,2,AL,6586518.7
2018,2,AR,4005064.6
2018,2,AZ,4865995.7
2018,2,CA,17977579
2018,2,CO,4212707.6
2018,2,CT,2188120.7
2018,2,DC,827954.49
2018,2,DE,909854.91
2018,2,FL,16772203
2018,2,GA,10129864
2018,2,HI,679845.52
2018,2,IA,4149167.2
2018,2,ID,1756369.5
2018,2,IL,10975778
2018,2,IN,8213072.3
2018,2,KS,3111912.2
2018,2,KY,5950440
2018,2,LA,7263615.1
2018,2,MA,4211855.5
2018,2,MD,4738649.7
2018,2,ME,993724.48
2018,2,MI,8048647.9
2018,2,MN,5512728.7
2018,2,MO,6560147.6
2018,2,MS,3926205.5
2018,2,MT,1323374.6
2018,2,NC,10222767
2018,2,ND,1844663.5
2018,2,NE,2515094.7
2018,2,NH,869842.93
2018,2,NJ,5633434.3
2018,2,NM,1734177.8
2018,2,NV,2446587.3
2018,2,NY,11929248
2018,2,OH,11800513
2018,2,OK,4814340.4
2018,2,OR,4237804.4
2018,2,PA,12328582
2018,2,RI,560244.37
2018,2,SC,5814316.4
2018,2,SD,1132101
2018,2,TN,8543082.8
2018,2,TX,30770230
2018,2,UT,2256305.3
2018,2,VA,8838746.7
2018,2,VT,449028.79
2018,2,WA,8002140.7
2018,2,WI,5583728.2
2018,2,WV,2641017
2018,2,WY,1392853.7
2018,1,AK,573571.73
2018,1,AL,8571459.3
2018,1,AR,4485752.5
2018,1,AZ,5461683.2
2018,1,CA,20465007
2018,1,CO,4646728.6
2018,1,CT,2708292.7
2018,1,DC,992544.91
2018,1,DE,1087850
2018,1,FL,19066049
2018,1,GA,13042166
2018,1,HI,746621.62
2018,1,IA,4624566.1
2018,1,ID,1972946.4
2018,1,IL,12625108
2018,1,IN,9376918.3
2018,1,KS,3589628.3
2018,1,KY,7314942.4
2018,1,LA,8404277.5
2018,1,MA,4845497.2
2018,1,MD,6216545.9
2018,1,ME,1346624.6
2018,1,MI,9074547.4
2018,1,MN,6194770.3
2018,1,MO,7748670.5
2018,1,MS,4583105.6
2018,1,MT,1398834.3
2018,1,NC,13431863
2018,1,ND,1973755.7
2018,1,NE,2760914.7
2018,1,NH,1035233.2
2018,1,NJ,6493905.5
2018,1,NM,1923609.4
2018,1,NV,2647678
2018,1,NY,13169576
2018,1,OH,14042993
2018,1,OK,5665974.8
2018,1,OR,4428725.5
2018,1,PA,14303373
2018,1,RI,682316.87
2018,1,SC,7801029.2
2018,1,SD,1222686.4
2018,1,TN,9910184.9
2018,1,TX,37159308
2018,1,UT,2519571.5
2018,1,VA,11725654
2018,1,VT,528102.05
2018,1,WA,8721270
2018,1,WI,6276067.5
2018,1,WV,3432124.1
2018,1,WY,1531784.4
2017,12,AK,573095.94
2017,12,AL,7314887.7
2017,12,AR,3670973.6
2017,12,AZ,5504264.7
2017,12,CA,19884484
2017,12,CO,4635359.3
2017,12,CT,2526954.5
2017,12,DC,908585.69
2017,12,DE,958872.73
2017,12,FL,17341913
2017,12,GA,11031420
2017,12,HI,727314.23
2017,12,IA,4321900.3
2017,12,ID,2039825.9
2017,12,IL,11987284
2017,12,IN,8505539.7
2017,12,KS,3300165.3
2017,12,KY,6372444.9
2017,12,LA,7344141.8
2017,12,MA,4625113.8
2017,12,MD,5492122.3
2017,12,ME,917851.58
2017,12,MI,8790267.7
2017,12,MN,5989844.5
2017,12,MO,6728154.9
2017,12,MS,3818296.5
2017,12,MT,1338101.9
2017,12,NC,11398137
2017,12,ND,1959159.2
2017,12,NE,2623136.6
2017,12,NH,970690.58
2017,12,NJ,6238974.4
2017,12,NM,1879311.2
2017,12,NV,2717438.3
2017,12,NY,12151555
2017,12,OH,13002468
2017,12,OK,5059136.4
2017,12,OR,4755610.8
2017,12,PA,12698864
2017,12,RI,652069.76
2017,12,SC,6399677
2017,12,SD,1118171.4
2017,12,TN,7850117.3
2017,12,TX,31249208
2017,12,UT,2547798.1
2017,12,VA,10283666
2017,12,VT,501914.27
2017,12,WA,8849131.7
2017,12,WI,6051309.3
2017,12,WV,3105350.2
2017,12,WY,1503706.4
2017,11,AK,536432.19
2017,11,AL,6483247.5
2017,11,AR,3459241
2017,11,AZ,5116119.7
2017,11,CA,19418382
2017,11,CO,4193398.4
2017,11,CT,2183975.9
2017,11,DC,822826.16
2017,11,DE,826994.63
2017,11,FL,17437443
2017,11,GA,9881036.6
2017,11,HI,755128.56
2017,11,IA,3934076.9
2017,11,ID,1719559.2
2017,11,IL,10641392
2017,11,IN,7727262.7
2017,11,KS,2978906.5
2017,11,KY,5624880.9
2017,11,LA,7068290.3
2017,11,MA,4077861.5
2017,11,MD,4496062.1
2017,11,ME,865777.56
2017,11,MI,7989801.4
2017,11,MN,5415901.6
2017,11,MO,5646102
2017,11,MS,3624152.7
2017,11,MT,1175193.7
2017,11,NC,10079954
2017,11,ND,1766715.3
2017,11,NE,2350059.1
2017,11,NH,844094.92
2017,11,NJ,5311377.1
2017,11,NM,1725058.6
2017,11,NV,2477293.7
2017,11,NY,11403307
2017,11,OH,11583685
2017,11,OK,4411176
2017,11,OR,4072849.3
2017,11,PA,11041481
2017,11,RI,566266.35
2017,11,SC,5842550.3
2017,11,SD,989199.16
2017,11,TN,7111269.5
2017,11,TX,29232944
2017,11,UT,2298724.3
2017,11,VA,8615042
2017,11,VT,434048.54
2017,11,WA,7567306.2
2017,11,WI,5484479.9
2017,11,WV,2652077.9
2017,11,WY,1386594.5
2017,10,AK,493888.45
2017,10,AL,6944662.5
2017,10,AR,3929586.4
2017,10,AZ,6180926.2
2017,10,CA,21240284
2017,10,CO,4320926.8
2017,10,CT,2133746.3
2017,10,DC,879528.87
2017,10,DE,845160.63
2017,10,FL,20302027
2017,10,GA,10862313
2017,10,HI,829959.38
2017,10,IA,3975844.4
2017,10,ID,1692533.6
2017,10,IL,10735313
2017,10,IN,7711767.6
2017,10,KS,3166574.2
